image,split,ty,tx,luma_std,entropy,kept,luma_mean
190608982_K46430_F1B04-632_1_21.jpg,train,0,3,5.2,4.247,0,38.65
190608982_K46430_F1B04-632_1_21.jpg,train,0,4,4.67,4.198,0,34.82
190608982_K46430_F1B04-632_1_21.jpg,train,1,0,6.3,4.518,0,40.28
190608982_K46430_F1B04-632_1_21.jpg,train,1,1,7.73,4.919,0,52.11
190608982_K46430_F1B04-632_1_21.jpg,train,1,2,6.97,4.763,0,56.18
190608982_K46430_F1B04-632_1_21.jpg,train,1,3,6.55,4.622,0,48.78
190608982_K46430_F1B04-632_1_21.jpg,train,1,4,4.32,3.91,0,43.03
190608982_K46430_F1B04-632_1_21.jpg,train,2,0,6.16,4.434,0,43.19
190608982_K46430_F1B04-632_1_21.jpg,train,2,1,23.85,5.432,1,57.98
190608982_K46430_F1B04-632_1_21.jpg,train,2,2,37.31,6.053,1,67.07
190608982_K46430_F1B04-632_1_21.jpg,train,2,3,29.4,5.442,1,52.23
190608982_K46430_F1B04-632_1_21.jpg,train,2,4,4.88,4.113,0,40.52
190608982_K46430_F1B04-632_1_21.jpg,train,3,0,10.33,4.57,1,40.11
190608982_K46430_F1B04-632_1_21.jpg,train,3,1,29.64,5.283,1,48.26
190608982_K46430_F1B04-632_1_21.jpg,train,3,2,28.69,4.941,1,45.3
190608982_K46430_F1B04-632_1_21.jpg,train,3,3,12.41,4.002,1,35.56
190608982_K46430_F1B04-632_1_21.jpg,train,3,4,2.96,3.501,0,32.22
190608982_K46430_F1B04-632_1_21.jpg,train,4,0,34.62,4.027,1,42.24
190608982_K46430_F1B04-632_1_21.jpg,train,4,1,7.16,2.939,0,34.99
190608982_K46430_F1B04-632_1_21.jpg,train,4,2,1.3,2.406,0,32.57
190608982_K46430_F1B04-632_1_21.jpg,train,4,3,1.34,2.464,0,31.51
190608982_K46430_F1B04-632_1_21.jpg,train,4,4,1.34,2.465,0,30.14
190527635_K47747_F1B04-702_1_21.jpg,train,0,0,4.41,4.128,0,36.44
190527635_K47747_F1B04-702_1_21.jpg,train,0,1,6.15,4.493,0,41.57
190527635_K47747_F1B04-702_1_21.jpg,train,0,2,6.3,4.526,0,43.31
190527635_K47747_F1B04-702_1_21.jpg,train,0,3,5.0,4.254,0,41.66
190527635_K47747_F1B04-702_1_21.jpg,train,0,4,4.31,4.13,0,36.84
190527635_K47747_F1B04-702_1_21.jpg,train,1,0,6.16,4.514,0,44.67
190527635_K47747_F1B04-702_1_21.jpg,train,1,1,8.15,4.999,1,56.73
190527635_K47747_F1B04-702_1_21.jpg,train,1,2,10.61,5.109,1,60.88
190527635_K47747_F1B04-702_1_21.jpg,train,1,3,6.88,4.731,0,52.34
190527635_K47747_F1B04-702_1_21.jpg,train,1,4,5.01,4.306,0,44.93
190527635_K47747_F1B04-702_1_21.jpg,train,2,0,6.81,4.667,0,46.6
190527635_K47747_F1B04-702_1_21.jpg,train,2,1,17.67,5.423,1,61.29
190527635_K47747_F1B04-702_1_21.jpg,train,2,2,32.98,6.017,1,68.85
190527635_K47747_F1B04-702_1_21.jpg,train,2,3,25.42,5.766,1,54.45
190527635_K47747_F1B04-702_1_21.jpg,train,2,4,20.23,5.269,1,47.52
190527635_K47747_F1B04-702_1_21.jpg,train,3,0,20.62,4.688,1,43.35
190527635_K47747_F1B04-702_1_21.jpg,train,3,1,28.73,5.615,1,51.64
190527635_K47747_F1B04-702_1_21.jpg,train,3,2,28.71,5.133,1,45.92
190527635_K47747_F1B04-702_1_21.jpg,train,3,3,5.55,4.062,0,35.35
190527635_K47747_F1B04-702_1_21.jpg,train,3,4,6.62,3.756,0,33.22
190527635_K47747_F1B04-702_1_21.jpg,train,4,0,33.29,4.057,1,42.2
190527635_K47747_F1B04-702_1_21.jpg,train,4,1,9.1,3.325,1,36.45
190527635_K47747_F1B04-702_1_21.jpg,train,4,2,1.34,2.445,0,32.8
190527635_K47747_F1B04-702_1_21.jpg,train,4,3,1.29,2.408,0,31.57
190527635_K47747_F1B04-702_1_21.jpg,train,4,4,1.28,2.397,0,30.19
190313446_K49333_F1B04-784a_1_21.jpg,train,0,0,5.27,4.394,0,38.28
190313446_K49333_F1B04-784a_1_21.jpg,train,0,1,6.51,4.705,0,44.69
190313446_K49333_F1B04-784a_1_21.jpg,train,0,2,6.64,4.661,0,47.45
190313446_K49333_F1B04-784a_1_21.jpg,train,0,3,6.22,4.547,0,44.46
190313446_K49333_F1B04-784a_1_21.jpg,train,0,4,5.15,4.376,0,38.45
190313446_K49333_F1B04-784a_1_21.jpg,train,1,0,6.19,4.584,0,45.43
190313446_K49333_F1B04-784a_1_21.jpg,train,1,1,13.57,5.563,1,63.51
190313446_K49333_F1B04-784a_1_21.jpg,train,1,2,12.2,5.56,1,70.77
190313446_K49333_F1B04-784a_1_21.jpg,train,1,3,9.0,5.084,1,57.95
190313446_K49333_F1B04-784a_1_21.jpg,train,1,4,6.15,4.398,0,47.44
190313446_K49333_F1B04-784a_1_21.jpg,train,2,0,8.75,4.776,1,45.39
190313446_K49333_F1B04-784a_1_21.jpg,train,2,1,24.6,5.981,1,66.12
190313446_K49333_F1B04-784a_1_21.jpg,train,2,2,36.79,6.429,1,76.27
190313446_K49333_F1B04-784a_1_21.jpg,train,2,3,31.92,6.012,1,58.79
190313446_K49333_F1B04-784a_1_21.jpg,train,2,4,18.06,5.416,1,48.4
190313446_K49333_F1B04-784a_1_21.jpg,train,3,0,19.21,4.853,1,43.45
190313446_K49333_F1B04-784a_1_21.jpg,train,3,1,32.09,5.789,1,54.23
190313446_K49333_F1B04-784a_1_21.jpg,train,3,2,27.46,5.225,1,46.44
190313446_K49333_F1B04-784a_1_21.jpg,train,3,3,5.93,4.134,0,35.6
190313446_K49333_F1B04-784a_1_21.jpg,train,3,4,7.82,3.879,0,33.46
190313446_K49333_F1B04-784a_1_21.jpg,train,4,0,29.35,4.202,1,41.1
190313446_K49333_F1B04-784a_1_21.jpg,train,4,1,11.26,3.552,1,36.83
190313446_K49333_F1B04-784a_1_21.jpg,train,4,2,1.6,2.594,0,32.79
190313446_K49333_F1B04-784a_1_21.jpg,train,4,3,1.3,2.414,0,31.27
190313446_K49333_F1B04-784a_1_21.jpg,train,4,4,1.29,2.412,0,29.83
190523445_K47868_F1B04-708_1_21.jpg,train,0,0,4.84,4.23,0,36.75
190523445_K47868_F1B04-708_1_21.jpg,train,0,1,6.62,4.615,0,43.26
190523445_K47868_F1B04-708_1_21.jpg,train,0,2,6.54,4.667,0,45.26
190523445_K47868_F1B04-708_1_21.jpg,train,0,3,5.45,4.429,0,42.2
190523445_K47868_F1B04-708_1_21.jpg,train,0,4,5.09,4.283,0,37.12
190523445_K47868_F1B04-708_1_21.jpg,train,1,0,5.53,4.484,0,44.47
190523445_K47868_F1B04-708_1_21.jpg,train,1,1,7.58,4.914,0,57.56
190523445_K47868_F1B04-708_1_21.jpg,train,1,2,7.05,4.809,0,60.75
190523445_K47868_F1B04-708_1_21.jpg,train,1,3,7.3,4.883,0,50.94
190523445_K47868_F1B04-708_1_21.jpg,train,1,4,5.4,4.332,0,44.89
190523445_K47868_F1B04-708_1_21.jpg,train,2,0,6.24,4.505,0,45.41
190523445_K47868_F1B04-708_1_21.jpg,train,2,1,20.25,5.46,1,61.28
190523445_K47868_F1B04-708_1_21.jpg,train,2,2,33.86,5.968,1,70.04
190523445_K47868_F1B04-708_1_21.jpg,train,2,3,29.59,5.658,1,56.52
190523445_K47868_F1B04-708_1_21.jpg,train,2,4,9.26,4.499,1,45.12
190523445_K47868_F1B04-708_1_21.jpg,train,3,0,20.64,4.703,1,43.12
190523445_K47868_F1B04-708_1_21.jpg,train,3,1,28.19,5.635,1,51.97
190523445_K47868_F1B04-708_1_21.jpg,train,3,2,32.31,5.33,1,49.35
190523445_K47868_F1B04-708_1_21.jpg,train,3,3,17.75,4.374,1,38.26
190523445_K47868_F1B04-708_1_21.jpg,train,3,4,4.05,3.832,0,33.56
190523445_K47868_F1B04-708_1_21.jpg,train,4,0,32.57,4.068,1,42.03
190523445_K47868_F1B04-708_1_21.jpg,train,4,1,9.66,3.384,1,36.52
190523445_K47868_F1B04-708_1_21.jpg,train,4,2,1.44,2.513,0,32.91
190523445_K47868_F1B04-708_1_21.jpg,train,4,3,1.26,2.37,0,31.64
190523445_K47868_F1B04-708_1_21.jpg,train,4,4,1.23,2.341,0,30.3
190540273_K47347_F1B04-682_1_21.jpg,train,0,0,4.68,4.192,0,35.23
190540273_K47347_F1B04-682_1_21.jpg,train,0,1,5.59,4.472,0,40.95
190540273_K47347_F1B04-682_1_21.jpg,train,0,2,5.84,4.491,0,44.32
190540273_K47347_F1B04-682_1_21.jpg,train,0,3,5.31,4.365,0,42.78
190540273_K47347_F1B04-682_1_21.jpg,train,0,4,4.98,4.328,0,37.58
190540273_K47347_F1B04-682_1_21.jpg,train,1,0,5.98,4.537,0,43.98
190540273_K47347_F1B04-682_1_21.jpg,train,1,1,9.43,5.074,1,56.57
190540273_K47347_F1B04-682_1_21.jpg,train,1,2,9.89,5.179,1,61.56
190540273_K47347_F1B04-682_1_21.jpg,train,1,3,6.52,4.613,0,54.04
190540273_K47347_F1B04-682_1_21.jpg,train,1,4,5.99,4.561,0,47.17
190540273_K47347_F1B04-682_1_21.jpg,train,2,0,7.88,4.574,0,46.48
190540273_K47347_F1B04-682_1_21.jpg,train,2,1,17.46,5.46,1,60.63
190540273_K47347_F1B04-682_1_21.jpg,train,2,2,31.89,5.85,1,71.39
190540273_K47347_F1B04-682_1_21.jpg,train,2,3,31.5,5.872,1,58.61
190540273_K47347_F1B04-682_1_21.jpg,train,2,4,19.09,5.344,1,49.06
190540273_K47347_F1B04-682_1_21.jpg,train,3,0,15.64,4.512,1,42.05
190540273_K47347_F1B04-682_1_21.jpg,train,3,1,28.15,5.532,1,50.74
190540273_K47347_F1B04-682_1_21.jpg,train,3,2,32.59,5.221,1,48.3
190540273_K47347_F1B04-682_1_21.jpg,train,3,3,21.0,4.393,1,38.99
190540273_K47347_F1B04-682_1_21.jpg,train,3,4,9.65,4.021,1,34.77
190540273_K47347_F1B04-682_1_21.jpg,train,4,0,30.01,4.019,1,40.94
190540273_K47347_F1B04-682_1_21.jpg,train,4,1,9.23,3.537,1,37.09
190540273_K47347_F1B04-682_1_21.jpg,train,4,2,1.35,2.437,0,33.03
190540273_K47347_F1B04-682_1_21.jpg,train,4,3,1.23,2.34,0,31.74
190540273_K47347_F1B04-682_1_21.jpg,train,4,4,1.21,2.317,0,30.42
190518838_K47989_F1B04-714_1_21.jpg,train,0,0,5.47,4.348,0,38.2
190518838_K47989_F1B04-714_1_21.jpg,train,0,1,7.5,4.826,0,45.01
190518838_K47989_F1B04-714_1_21.jpg,train,0,2,7.37,4.814,0,47.75
190518838_K47989_F1B04-714_1_21.jpg,train,0,3,6.3,4.621,0,45.25
190518838_K47989_F1B04-714_1_21.jpg,train,0,4,5.5,4.47,0,39.99
190518838_K47989_F1B04-714_1_21.jpg,train,1,0,8.03,4.959,1,48.56
190518838_K47989_F1B04-714_1_21.jpg,train,1,1,10.77,5.403,1,64.99
190518838_K47989_F1B04-714_1_21.jpg,train,1,2,10.01,5.226,1,68.82
190518838_K47989_F1B04-714_1_21.jpg,train,1,3,7.9,4.952,0,57.89
190518838_K47989_F1B04-714_1_21.jpg,train,1,4,5.63,4.441,0,48.93
190518838_K47989_F1B04-714_1_21.jpg,train,2,0,9.39,4.937,1,51.01
190518838_K47989_F1B04-714_1_21.jpg,train,2,1,24.2,5.822,1,69.92
190518838_K47989_F1B04-714_1_21.jpg,train,2,2,35.34,6.244,1,75.92
190518838_K47989_F1B04-714_1_21.jpg,train,2,3,29.69,5.97,1,60.45
190518838_K47989_F1B04-714_1_21.jpg,train,2,4,16.14,5.357,1,49.42
190518838_K47989_F1B04-714_1_21.jpg,train,3,0,24.61,4.837,1,45.99
190518838_K47989_F1B04-714_1_21.jpg,train,3,1,31.88,5.777,1,56.06
190518838_K47989_F1B04-714_1_21.jpg,train,3,2,23.69,5.378,1,48.23
190518838_K47989_F1B04-714_1_21.jpg,train,3,3,7.03,4.516,0,38.6
190518838_K47989_F1B04-714_1_21.jpg,train,3,4,6.71,4.183,0,35.53
190518838_K47989_F1B04-714_1_21.jpg,train,4,0,35.62,4.254,1,44.35
190518838_K47989_F1B04-714_1_21.jpg,train,4,1,9.64,3.769,1,37.93
190518838_K47989_F1B04-714_1_21.jpg,train,4,2,2.33,2.881,0,33.74
190518838_K47989_F1B04-714_1_21.jpg,train,4,3,1.23,2.343,0,31.85
190518838_K47989_F1B04-714_1_21.jpg,train,4,4,1.2,2.299,0,30.51
190532819_K47589_F1B04-694_1_21.jpg,train,0,0,4.37,4.114,0,35.27
190532819_K47589_F1B04-694_1_21.jpg,train,0,1,6.21,4.574,0,41.77
190532819_K47589_F1B04-694_1_21.jpg,train,0,2,6.43,4.615,0,44.26
190532819_K47589_F1B04-694_1_21.jpg,train,0,3,4.97,4.24,0,42.34
190532819_K47589_F1B04-694_1_21.jpg,train,0,4,4.53,4.169,0,38.07
190532819_K47589_F1B04-694_1_21.jpg,train,1,0,6.42,4.605,0,44.61
190532819_K47589_F1B04-694_1_21.jpg,train,1,1,11.94,5.483,1,59.92
190532819_K47589_F1B04-694_1_21.jpg,train,1,2,12.6,5.528,1,66.6
190532819_K47589_F1B04-694_1_21.jpg,train,1,3,8.89,5.04,1,56.52
190532819_K47589_F1B04-694_1_21.jpg,train,1,4,5.79,4.487,0,48.14
190532819_K47589_F1B04-694_1_21.jpg,train,2,0,9.55,4.915,1,49.32
190532819_K47589_F1B04-694_1_21.jpg,train,2,1,19.27,5.642,1,68.44
190532819_K47589_F1B04-694_1_21.jpg,train,2,2,33.06,6.027,1,75.04
190532819_K47589_F1B04-694_1_21.jpg,train,2,3,31.62,5.93,1,60.35
190532819_K47589_F1B04-694_1_21.jpg,train,2,4,18.62,5.346,1,49.64
190532819_K47589_F1B04-694_1_21.jpg,train,3,0,21.19,4.81,1,44.79
190532819_K47589_F1B04-694_1_21.jpg,train,3,1,30.3,5.762,1,54.38
190532819_K47589_F1B04-694_1_21.jpg,train,3,2,31.72,5.247,1,48.42
190532819_K47589_F1B04-694_1_21.jpg,train,3,3,11.76,4.283,1,37.43
190532819_K47589_F1B04-694_1_21.jpg,train,3,4,7.23,4.008,0,34.61
190532819_K47589_F1B04-694_1_21.jpg,train,4,0,31.38,4.074,1,41.55
190532819_K47589_F1B04-694_1_21.jpg,train,4,1,10.32,3.554,1,37.22
190532819_K47589_F1B04-694_1_21.jpg,train,4,2,1.6,2.598,0,33.17
190532819_K47589_F1B04-694_1_21.jpg,train,4,3,1.26,2.364,0,31.76
190532819_K47589_F1B04-694_1_21.jpg,train,4,4,1.24,2.353,0,30.38
190706703_K44844_F1B04-550_1_21.jpg,train,0,0,0.96,1.942,0,24.92
190706703_K44844_F1B04-550_1_21.jpg,train,0,1,0.91,1.874,0,25.7
190706703_K44844_F1B04-550_1_21.jpg,train,0,2,0.92,1.895,0,26.14
190706703_K44844_F1B04-550_1_21.jpg,train,0,3,1.56,2.222,0,26.73
190706703_K44844_F1B04-550_1_21.jpg,train,0,4,1.65,2.525,0,25.7
190706703_K44844_F1B04-550_1_21.jpg,train,1,0,1.04,2.079,0,26.45
190706703_K44844_F1B04-550_1_21.jpg,train,1,1,1.18,2.23,0,27.38
190706703_K44844_F1B04-550_1_21.jpg,train,1,2,1.26,2.333,0,27.96
190706703_K44844_F1B04-550_1_21.jpg,train,1,3,2.42,2.455,0,27.85
190706703_K44844_F1B04-550_1_21.jpg,train,1,4,1.8,2.471,0,27.22
190706703_K44844_F1B04-550_1_21.jpg,train,2,0,4.6,2.993,0,29.38
190706703_K44844_F1B04-550_1_21.jpg,train,2,1,26.86,3.684,1,36.12
190706703_K44844_F1B04-550_1_21.jpg,train,2,2,39.71,4.243,1,46.03
190706703_K44844_F1B04-550_1_21.jpg,train,2,3,30.4,3.844,1,37.03
190706703_K44844_F1B04-550_1_21.jpg,train,2,4,3.39,2.733,0,29.05
190706703_K44844_F1B04-550_1_21.jpg,train,3,0,11.31,3.83,1,33.98
190706703_K44844_F1B04-550_1_21.jpg,train,3,1,29.42,4.279,1,40.39
190706703_K44844_F1B04-550_1_21.jpg,train,3,2,24.48,3.286,1,36.32
190706703_K44844_F1B04-550_1_21.jpg,train,3,3,12.27,2.661,0,30.42
190706703_K44844_F1B04-550_1_21.jpg,train,3,4,1.0,2.016,0,28.13
190706703_K44844_F1B04-550_1_21.jpg,train,4,0,6.31,3.391,0,32.97
190706703_K44844_F1B04-550_1_21.jpg,train,4,1,5.07,2.915,0,32.12
190706703_K44844_F1B04-550_1_21.jpg,train,4,2,1.65,2.748,0,31.2
190706703_K44844_F1B04-550_1_21.jpg,train,4,3,1.62,2.73,0,30.75
190706703_K44844_F1B04-550_1_21.jpg,train,4,4,1.55,2.661,0,29.43
190521922_K47907_F1B04-710_1_21.jpg,train,0,0,5.51,4.41,0,37.42
190521922_K47907_F1B04-710_1_21.jpg,train,0,1,6.96,4.756,0,44.43
190521922_K47907_F1B04-710_1_21.jpg,train,0,2,6.86,4.708,0,47.12
190521922_K47907_F1B04-710_1_21.jpg,train,0,3,5.73,4.439,0,44.67
190521922_K47907_F1B04-710_1_21.jpg,train,0,4,5.27,4.407,0,38.95
190521922_K47907_F1B04-710_1_21.jpg,train,1,0,6.72,4.698,0,47.28
190521922_K47907_F1B04-710_1_21.jpg,train,1,1,9.32,5.201,1,61.53
190521922_K47907_F1B04-710_1_21.jpg,train,1,2,8.72,5.123,1,65.08
190521922_K47907_F1B04-710_1_21.jpg,train,1,3,6.55,4.69,0,55.74
190521922_K47907_F1B04-710_1_21.jpg,train,1,4,5.11,4.272,0,47.46
190521922_K47907_F1B04-710_1_21.jpg,train,2,0,7.67,4.82,0,48.79
190521922_K47907_F1B04-710_1_21.jpg,train,2,1,21.95,5.764,1,67.05
190521922_K47907_F1B04-710_1_21.jpg,train,2,2,35.38,6.112,1,73.14
190521922_K47907_F1B04-710_1_21.jpg,train,2,3,31.76,5.876,1,58.45
190521922_K47907_F1B04-710_1_21.jpg,train,2,4,17.74,5.242,1,47.99
190521922_K47907_F1B04-710_1_21.jpg,train,3,0,22.9,4.807,1,44.79
190521922_K47907_F1B04-710_1_21.jpg,train,3,1,30.81,5.788,1,54.26
190521922_K47907_F1B04-710_1_21.jpg,train,3,2,24.1,5.171,1,45.63
190521922_K47907_F1B04-710_1_21.jpg,train,3,3,5.88,4.197,0,36.12
190521922_K47907_F1B04-710_1_21.jpg,train,3,4,7.12,3.99,0,34.14
190521922_K47907_F1B04-710_1_21.jpg,train,4,0,34.62,4.143,1,43.06
190521922_K47907_F1B04-710_1_21.jpg,train,4,1,10.1,3.411,1,36.81
190521922_K47907_F1B04-710_1_21.jpg,train,4,2,1.45,2.508,0,32.83
190521922_K47907_F1B04-710_1_21.jpg,train,4,3,1.24,2.352,0,31.45
190521922_K47907_F1B04-710_1_21.jpg,train,4,4,1.23,2.339,0,30.09
190339777_K48567_F1B04-746_1_21.jpg,train,0,0,4.42,4.129,0,35.28
190339777_K48567_F1B04-746_1_21.jpg,train,0,1,6.03,4.494,0,40.7
190339777_K48567_F1B04-746_1_21.jpg,train,0,2,6.42,4.66,0,44.2
190339777_K48567_F1B04-746_1_21.jpg,train,0,3,5.49,4.416,0,44.57
190339777_K48567_F1B04-746_1_21.jpg,train,0,4,5.44,4.434,0,39.44
190339777_K48567_F1B04-746_1_21.jpg,train,1,0,7.14,4.726,0,44.55
190339777_K48567_F1B04-746_1_21.jpg,train,1,1,11.07,5.349,1,59.96
190339777_K48567_F1B04-746_1_21.jpg,train,1,2,10.62,5.353,1,65.25
190339777_K48567_F1B04-746_1_21.jpg,train,1,3,7.78,4.927,0,58.02
190339777_K48567_F1B04-746_1_21.jpg,train,1,4,6.21,4.542,0,48.66
190339777_K48567_F1B04-746_1_21.jpg,train,2,0,7.64,4.781,0,48.63
190339777_K48567_F1B04-746_1_21.jpg,train,2,1,18.96,5.514,1,66.31
190339777_K48567_F1B04-746_1_21.jpg,train,2,2,34.59,6.094,1,74.36
190339777_K48567_F1B04-746_1_21.jpg,train,2,3,30.68,5.952,1,60.93
190339777_K48567_F1B04-746_1_21.jpg,train,2,4,18.27,5.325,1,49.56
190339777_K48567_F1B04-746_1_21.jpg,train,3,0,14.13,4.749,1,43.11
190339777_K48567_F1B04-746_1_21.jpg,train,3,1,29.15,5.715,1,53.74
190339777_K48567_F1B04-746_1_21.jpg,train,3,2,32.59,5.469,1,50.17
190339777_K48567_F1B04-746_1_21.jpg,train,3,3,11.41,4.512,1,38.06
190339777_K48567_F1B04-746_1_21.jpg,train,3,4,7.17,4.126,0,34.65
190339777_K48567_F1B04-746_1_21.jpg,train,4,0,31.73,4.229,1,42.25
190339777_K48567_F1B04-746_1_21.jpg,train,4,1,9.98,3.725,1,37.53
190339777_K48567_F1B04-746_1_21.jpg,train,4,2,1.61,2.614,0,32.94
190339777_K48567_F1B04-746_1_21.jpg,train,4,3,1.25,2.353,0,31.43
190339777_K48567_F1B04-746_1_21.jpg,train,4,4,1.22,2.328,0,30.07
190639429_K45511_F1B04-586_1_21 - 副本.jpg,train,0,0,5.35,4.384,0,37.23
190639429_K45511_F1B04-586_1_21 - 副本.jpg,train,0,1,6.9,4.756,0,44.35
190639429_K45511_F1B04-586_1_21 - 副本.jpg,train,0,2,6.96,4.663,0,47.23
190639429_K45511_F1B04-586_1_21 - 副本.jpg,train,0,3,6.22,4.565,0,44.55
190639429_K45511_F1B04-586_1_21 - 副本.jpg,train,0,4,4.67,4.24,0,38.71
190639429_K45511_F1B04-586_1_21 - 副本.jpg,train,1,0,6.79,4.74,0,46.67
190639429_K45511_F1B04-586_1_21 - 副本.jpg,train,1,1,9.54,5.228,1,61.88
190639429_K45511_F1B04-586_1_21 - 副本.jpg,train,1,2,9.71,5.256,1,66.9
190639429_K45511_F1B04-586_1_21 - 副本.jpg,train,1,3,8.55,5.046,1,57.62
190639429_K45511_F1B04-586_1_21 - 副本.jpg,train,1,4,5.69,4.436,0,47.75
190639429_K45511_F1B04-586_1_21 - 副本.jpg,train,2,0,7.43,4.795,0,49.26
190639429_K45511_F1B04-586_1_21 - 副本.jpg,train,2,1,17.3,5.581,1,68.5
190639429_K45511_F1B04-586_1_21 - 副本.jpg,train,2,2,30.61,6.068,1,77.05
190639429_K45511_F1B04-586_1_21 - 副本.jpg,train,2,3,29.4,6.073,1,62.65
190639429_K45511_F1B04-586_1_21 - 副本.jpg,train,2,4,16.48,5.446,1,50.32
190639429_K45511_F1B04-586_1_21 - 副本.jpg,train,3,0,21.85,4.973,1,46.01
190639429_K45511_F1B04-586_1_21 - 副本.jpg,train,3,1,28.22,5.862,1,55.3
190639429_K45511_F1B04-586_1_21 - 副本.jpg,train,3,2,27.91,5.473,1,49.8
190639429_K45511_F1B04-586_1_21 - 副本.jpg,train,3,3,7.98,4.548,0,38.5
190639429_K45511_F1B04-586_1_21 - 副本.jpg,train,3,4,6.59,4.128,0,35.06
190639429_K45511_F1B04-586_1_21 - 副本.jpg,train,4,0,33.66,4.157,1,42.74
190639429_K45511_F1B04-586_1_21 - 副本.jpg,train,4,1,9.95,3.465,1,37.15
190639429_K45511_F1B04-586_1_21 - 副本.jpg,train,4,2,1.5,2.55,0,33.45
190639429_K45511_F1B04-586_1_21 - 副本.jpg,train,4,3,1.28,2.402,0,31.98
190639429_K45511_F1B04-586_1_21 - 副本.jpg,train,4,4,1.26,2.372,0,30.55
190552614_K46946_F1B04-662_1_21.jpg,train,0,0,3.92,3.982,0,35.82
190552614_K46946_F1B04-662_1_21.jpg,train,0,1,6.45,4.268,0,40.72
190552614_K46946_F1B04-662_1_21.jpg,train,0,2,6.15,4.434,0,42.39
190552614_K46946_F1B04-662_1_21.jpg,train,0,3,4.63,4.151,0,39.97
190552614_K46946_F1B04-662_1_21.jpg,train,0,4,4.61,4.212,0,35.67
190552614_K46946_F1B04-662_1_21.jpg,train,1,0,7.05,4.681,0,43.54
190552614_K46946_F1B04-662_1_21.jpg,train,1,1,9.17,5.097,1,55.27
190552614_K46946_F1B04-662_1_21.jpg,train,1,2,7.81,4.864,0,57.3
190552614_K46946_F1B04-662_1_21.jpg,train,1,3,5.29,4.352,0,50.18
190552614_K46946_F1B04-662_1_21.jpg,train,1,4,4.6,4.131,0,43.62
190552614_K46946_F1B04-662_1_21.jpg,train,2,0,8.12,4.791,1,47.13
190552614_K46946_F1B04-662_1_21.jpg,train,2,1,18.97,5.259,1,61.51
190552614_K46946_F1B04-662_1_21.jpg,train,2,2,33.96,5.865,1,67.38
190552614_K46946_F1B04-662_1_21.jpg,train,2,3,31.24,5.712,1,55.55
190552614_K46946_F1B04-662_1_21.jpg,train,2,4,18.29,5.116,1,46.05
190552614_K46946_F1B04-662_1_21.jpg,train,3,0,17.24,4.656,1,42.19
190552614_K46946_F1B04-662_1_21.jpg,train,3,1,30.94,5.593,1,51.88
190552614_K46946_F1B04-662_1_21.jpg,train,3,2,33.25,5.179,1,47.47
190552614_K46946_F1B04-662_1_21.jpg,train,3,3,12.64,4.147,1,36.16
190552614_K46946_F1B04-662_1_21.jpg,train,3,4,6.0,3.8,0,33.31
190552614_K46946_F1B04-662_1_21.jpg,train,4,0,31.38,3.952,1,41.03
190552614_K46946_F1B04-662_1_21.jpg,train,4,1,9.84,3.345,1,36.52
190552614_K46946_F1B04-662_1_21.jpg,train,4,2,1.34,2.438,0,32.78
190552614_K46946_F1B04-662_1_21.jpg,train,4,3,1.31,2.432,0,31.61
190552614_K46946_F1B04-662_1_21.jpg,train,4,4,1.32,2.448,0,30.22
190536567_K47467_F1B04-688_1_21.jpg,train,0,0,4.77,4.209,0,36.02
190536567_K47467_F1B04-688_1_21.jpg,train,0,1,7.09,4.688,0,41.75
190536567_K47467_F1B04-688_1_21.jpg,train,0,2,7.39,4.693,0,45.04
190536567_K47467_F1B04-688_1_21.jpg,train,0,3,6.2,4.545,0,42.49
190536567_K47467_F1B04-688_1_21.jpg,train,0,4,4.96,4.278,0,38.74
190536567_K47467_F1B04-688_1_21.jpg,train,1,0,8.43,4.911,1,46.73
190536567_K47467_F1B04-688_1_21.jpg,train,1,1,10.78,5.39,1,62.65
190536567_K47467_F1B04-688_1_21.jpg,train,1,2,10.12,5.273,1,66.36
190536567_K47467_F1B04-688_1_21.jpg,train,1,3,7.8,4.892,0,55.21
190536567_K47467_F1B04-688_1_21.jpg,train,1,4,5.1,4.28,0,48.58
190536567_K47467_F1B04-688_1_21.jpg,train,2,0,9.58,4.976,1,50.63
190536567_K47467_F1B04-688_1_21.jpg,train,2,1,20.95,5.61,1,69.12
190536567_K47467_F1B04-688_1_21.jpg,train,2,2,35.21,6.075,1,77.31
190536567_K47467_F1B04-688_1_21.jpg,train,2,3,28.76,5.67,1,59.21
190536567_K47467_F1B04-688_1_21.jpg,train,2,4,6.18,4.47,0,46.28
190536567_K47467_F1B04-688_1_21.jpg,train,3,0,22.48,4.953,1,45.76
190536567_K47467_F1B04-688_1_21.jpg,train,3,1,29.88,5.794,1,54.84
190536567_K47467_F1B04-688_1_21.jpg,train,3,2,31.52,5.494,1,50.97
190536567_K47467_F1B04-688_1_21.jpg,train,3,3,13.53,4.567,1,38.91
190536567_K47467_F1B04-688_1_21.jpg,train,3,4,4.5,4.041,0,34.56
190536567_K47467_F1B04-688_1_21.jpg,train,4,0,32.36,4.131,1,42.34
190536567_K47467_F1B04-688_1_21.jpg,train,4,1,10.01,3.448,1,37.02
190536567_K47467_F1B04-688_1_21.jpg,train,4,2,1.53,2.554,0,33.35
190536567_K47467_F1B04-688_1_21.jpg,train,4,3,1.28,2.376,0,31.89
